id,date,total.start,total.end,flow,weekday,Name,District,Public,Total.docks,bikelanedist,tstopdist
194,2019-09-14,13,19,6,Saturday,Broadway St at Mt Pleasant St,Somerville,Yes,19,358.919278835753,233.042716063295
195,2019-09-14,19,14,-5,Saturday,Child St at North St,Cambridge,Yes,23,5.43382746455848,320.557981537446
196,2019-09-14,2,3,1,Saturday,Roxbury YMCA - Warren St at MLK Blvd,Boston,Yes,10,15.0760910233606,1318.39063658606
197,2019-09-14,13,7,-6,Saturday,MLK Blvd at Washington St,Boston,Yes,15,9.70209507469768,740.288915945268
199,2019-09-14,4,5,1,Saturday,Uphams Corner T Stop - Magnolia St at Dudley St,Boston,Yes,0,403.772180428641,1452.08949442912
200,2019-09-14,9,15,6,Saturday,Washington St at Melnea Cass Blvd,Boston,Yes,19,2.02144748019149,12.8101199713004
201,2019-09-14,4,2,-2,Saturday,NCAAA - Walnut Ave at Crawford St,Boston,Yes,15,5.56333466532569,958.324642435457
202,2019-09-14,2,0,-2,Saturday,Grove Hall Library - 41 Geneva Ave,Boston,Yes,15,184.987020246131,1798.0880664378
203,2019-09-14,5,3,-2,Saturday,Columbia Rd at Ceylon St,Boston,Yes,15,6.97552811435747,1396.08532624848
204,2019-09-14,8,5,-3,Saturday,Walnut Ave at Warren St,Boston,Yes,0,8.76506539702974,625.853755813691
205,2019-09-14,6,2,-4,Saturday,Bowdoin St at Quincy St,Boston,Yes,15,114.765153086824,911.019492158509
206,2019-09-14,27,24,-3,Saturday,Government Center - Cambridge St at Court St,Boston,Yes,23,221.67774869365,57.5234672091748
208,2019-09-14,7,9,2,Saturday,Oak Square - 615 Washington St,Boston,Yes,15,8.96204669892582,1157.64851769617
209,2019-09-14,1,1,0,Saturday,Chelsea St at Saratoga St,Boston,Yes,15,163.362992938047,373.789655433085
210,2019-09-14,2,0,-2,Saturday,Bennington St at Byron St,Boston,Yes,15,7.63195008662466,701.859240849723
211,2019-09-14,9,9,0,Saturday,Piers Park,NA,NA,NA,1.33768885282733,592.853920322757
212,2019-09-14,12,8,-4,Saturday,Maverick Square - Lewis Mall,Boston,Yes,33,100.249345033905,23.2581376309396
213,2019-09-14,1,2,1,Saturday,East Boston Neighborhood Health Center - 20 Maverick Square,Boston,Yes,16,78.1038743648066,61.5490046099542
214,2019-09-14,6,5,-1,Saturday,Airport T Stop - Bremen St at Brooks St,Boston,Yes,11,1.6854907297311,140.529041723273
215,2019-09-14,4,4,0,Saturday,The Eddy - New St at Sumner St,Boston,Yes,15,17.9164318396774,427.449566839784
216,2019-09-14,4,4,0,Saturday,Glendon St at Condor St,Boston,Yes,0,43.2866030958149,676.90157861036
217,2019-09-14,4,5,1,Saturday,Orient Heights T Stop - Bennington St at Saratoga St,Boston,Yes,19,35.1633654819345,107.391502152725
218,2019-09-14,39,46,7,Saturday,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,Boston,Yes,15,17.3504936529585,132.613244515069
219,2019-09-14,1,1,0,Saturday,Boston East - 126 Border St,Boston,Yes,15,161.52879179087,494.207560885887
221,2019-09-14,27,28,1,Saturday,Verizon Innovation Hub 10 Ware Street,Cambridge,Yes,19,129.485408419134,510.761144958413
222,2019-09-14,28,30,2,Saturday,Troy Boston,Boston,Yes,14,32.8198689782851,294.722128636998
224,2019-09-14,10,8,-2,Saturday,Fresh Pond Reservation,Cambridge,Yes,17,0.400360504519282,1497.64118518885
225,2019-09-14,30,19,-11,Saturday,Cambridge Dept. of Public Works -147 Hampshire St.,Cambridge,Yes,19,9.40051720779895,819.759235499676
226,2019-09-14,39,36,-3,Saturday,Commonwealth Ave At Babcock St,Brookline,Yes,15,14.3437810116135,47.2778861044262
227,2019-09-14,68,69,1,Saturday,Silber Way,Boston,Yes,0,13.9533522343375,54.1581138031581
228,2019-09-14,19,21,2,Saturday,One Memorial Drive,Cambridge,Yes,19,18.5707780301908,482.334224991382
232,2019-09-14,2,4,2,Saturday,Four Corners - 157 Washington St,Boston,Yes,11,166.506526040809,1503.89737931049
233,2019-09-14,45,38,-7,Saturday,St Mary's,Brookline,Yes,15,38.9940073446919,23.6163440409068
234,2019-09-14,12,6,-6,Saturday,Broadway at Central St,Somerville,Yes,15,693.038414751533,1791.97009121208
235,2019-09-14,9,13,4,Saturday,East Somerville Library (Broadway and Illinois),Somerville,Yes,15,636.980917587832,634.21083196032
236,2019-09-14,15,25,10,Saturday,Assembly Square T,Somerville,Yes,15,595.177460197305,29.3228348925919
239,2019-09-14,26,17,-9,Saturday,Community Path at Cedar Street,Somerville,Yes,15,5.72913463443934,904.576326880742
255,2019-09-14,0,2,2,Saturday,Park St at Norwell St,Boston,Yes,0,240.690769278694,1039.12835376896
260,2019-09-14,6,10,4,Saturday,Fields Corner T Stop,Boston,Yes,15,19.9986859589731,116.636785203651
271,2019-09-14,2,2,0,Saturday,Ashmont T Stop,Boston,Yes,15,9.44924169307543,209.46283872209
272,2019-09-14,2,2,0,Saturday,Shawmut T Stop,Boston,Yes,19,0.236358726851951,22.1319677006598
273,2019-09-14,25,22,-3,Saturday,Forest Hills,Boston,Yes,40,30.4824501860262,17.5123038120151
279,2019-09-14,11,6,-5,Saturday,Williams St at Washington St,Boston,Yes,19,16.342330404004,374.570811038931
280,2019-09-14,13,8,-5,Saturday,Main St at Baldwin St,Boston,Yes,19,7.1975735593559,644.530795557392
282,2019-09-14,26,21,-5,Saturday,Stony Brook T Stop,Boston,Yes,15,33.8252841191056,15.8627530272829
296,2019-09-14,17,20,3,Saturday,Farragut Rd at E. 6th St,Boston,Yes,23,61.9734366606448,1145.45030967458
318,2019-09-14,41,42,1,Saturday,Ames St at Broadway,Cambridge,Yes,19,3.26039122354705,181.60394092182
319,2019-09-14,6,7,1,Saturday,84 Cambridgepark Dr,Cambridge,Yes,25,35.5862626927583,319.315096501164
327,2019-09-14,18,12,-6,Saturday,Main St at Thompson Sq,Boston,Yes,15,6.97926397213279,546.348058718057
328,2019-09-14,34,25,-9,Saturday,Grove St at Community Path,Somerville,Yes,15,15.3463973784124,179.26861484696
329,2019-09-14,16,22,6,Saturday,Washington St at Myrtle St,NA,NA,NA,239.311986696161,633.18735814593
330,2019-09-14,39,42,3,Saturday,30 Dane St,Somerville,Yes,15,396.998683989229,1449.73083683528
331,2019-09-14,26,26,0,Saturday,Huntington Ave at Mass Art,Boston,Yes,15,7.00004461858426,75.3747320777803
332,2019-09-14,38,32,-6,Saturday,Harvard Ave at Brainerd Rd,Boston,Yes,15,8.88794239262464,117.11044865828
333,2019-09-14,11,16,5,Saturday,699 Mt Auburn St,Cambridge,Yes,25,3.36424010481161,2408.667000466
334,2019-09-14,13,10,-3,Saturday,Mass Ave at Hadley/Walden,Cambridge,Yes,19,13.6399282397418,430.969497226352
335,2019-09-14,51,45,-6,Saturday,Harvard St at Greene-Rose Heritage Park,Cambridge,Yes,19,3.38926408669729,711.31463993836
336,2019-09-14,2,2,0,Saturday,Mattapan T Stop,Boston,Yes,15,4.91044047878757,102.701421246513
337,2019-09-14,2,2,0,Saturday,Roslindale Village - South St,Boston,Yes,15,4.03124609922554,1888.47203895153
338,2019-09-14,33,30,-3,Saturday,Commonwealth Ave at Kelton St,Boston,Yes,15,5.75576462190637,36.8101824696575
339,2019-09-14,3,8,5,Saturday,Archdale Rd at Washington St,Boston,Yes,0,20.7633534639581,1069.63322055177
340,2019-09-14,0,1,1,Saturday,Blue Hill Ave at Almont St,Boston,Yes,19,4.63136169560603,795.924060646878
341,2019-09-14,0,4,4,Saturday,Roslindale Village - Washington St,Boston,Yes,15,5.86057415072133,1979.07573400734
342,2019-09-14,92,92,0,Saturday,Boylston St at Jersey St,Boston,Yes,15,227.601491921827,504.557722460907
343,2019-09-14,3,1,-2,Saturday,Morton St T,NA,NA,NA,114.175709458378,1430.07978251858
344,2019-09-14,5,5,0,Saturday,Commonwealth Ave at Chiswick Rd,Boston,Yes,19,6.10638128801251,73.416123490458
345,2019-09-14,17,27,10,Saturday,Park Plaza at Charles St S.,Boston,Yes,19,80.1794567475402,261.935558342673
346,2019-09-14,9,13,4,Saturday,Cleveland Circle,Boston,Yes,15,53.6295361864304,127.810693088188
348,2019-09-14,1,2,1,Saturday,Talbot Ave At Blue Hill Ave,Boston,Yes,15,8.57810435076428,1762.68329473637
349,2019-09-14,3,1,-2,Saturday,Washington St at Talbot Ave,Boston,Yes,17,11.8970472367774,581.329069507293
350,2019-09-14,2,3,1,Saturday,Codman Square Library,Boston,Yes,17,266.915246559026,741.965402330618
351,2019-09-14,6,5,-1,Saturday,Faneuil St at Arlington St,Boston,Yes,15,8.556402706646,1494.38202924076
352,2019-09-14,16,14,-2,Saturday,Ring Rd,Boston,Yes,15,145.725127098442,272.52600672935
353,2019-09-14,2,1,-1,Saturday,Mattapan Library,Boston,Yes,15,9.64243987879769,1098.77355368077
354,2019-09-14,11,9,-2,Saturday,Washington St at Egremont Rd,Boston,Yes,0,142.365684514083,174.326759360167
355,2019-09-14,2,2,0,Saturday,Bennington St at Constitution Beach,Boston,Yes,17,13.2591854918002,512.933118600974
356,2019-09-14,33,35,2,Saturday,Charlestown Navy Yard,Boston,Yes,23,38.4822961404071,1084.67832956789
357,2019-09-14,21,17,-4,Saturday,Centre St at Seaverns Ave,Boston,Yes,0,4.13496109842308,570.470063711787
358,2019-09-14,11,8,-3,Saturday,Medford St at Charlestown BCYF,Boston,Yes,19,178.77799399638,1083.32953296927
359,2019-09-14,24,27,3,Saturday,One Brigham Circle,Boston,Yes,15,13.0635053408445,94.4173761493994
360,2019-09-14,17,14,-3,Saturday,Bartlett St at John Elliot Sq,Boston,Yes,15,314.68533310635,506.503812809956
361,2019-09-14,56,64,8,Saturday,Deerfield St at Commonwealth Ave,Boston,Yes,19,26.6835652094999,145.748587813583
362,2019-09-14,15,4,-11,Saturday,Columbia Rd at Tierney Community Center,Boston,Yes,19,41.6611011829279,525.712218766515
363,2019-09-14,39,38,-1,Saturday,Harrison Ave at Mullins Way,Boston,Yes,19,195.896282770391,98.1122522151333
364,2019-09-14,29,23,-6,Saturday,Tremont St at Northampton St,Boston,Yes,19,98.5775069264138,320.453849167425
365,2019-09-14,11,11,0,Saturday,Harrison Ave at Bennet St,Boston,Yes,19,4.68301866185268,132.798625948828
366,2019-09-14,20,17,-3,Saturday,Broadway T Stop,NA,NA,NA,24.6141876389531,33.3637426804052
367,2019-09-14,1,5,4,Saturday,Vassal Lane at Tobin/VLUS,Cambridge,Yes,19,116.938230294451,1369.02395465352
368,2019-09-14,2,1,-1,Saturday,Blue Hill Ave at Southwood St,Boston,Yes,0,312.015752870287,1397.8569418782
369,2019-09-14,55,65,10,Saturday,Boston Public Market,Boston,Yes,15,11.3436454602631,40.2770956315125
370,2019-09-14,49,68,19,Saturday,Dartmouth St at Newbury St,Boston,Yes,19,3.89518790042118,117.685615333559
371,2019-09-14,10,10,0,Saturday,700 Huron Ave,Cambridge,Yes,19,6.80892689117008,1971.15298962028
372,2019-09-14,40,39,-1,Saturday,Boylston St at Exeter St,Boston,Yes,19,165.568503270321,127.936301607459
373,2019-09-14,2,2,0,Saturday,Belgrade Ave at Walworth St,Boston,Yes,15,7.65641151739025,2453.43347085145
374,2019-09-14,38,42,4,Saturday,Tremont St at Hamilton Pl,Boston,Yes,19,65.6199799133078,75.1869139794868
376,2019-09-14,24,19,-5,Saturday,Honan Library,Boston,Yes,15,13.0473864417151,981.192609014822
377,2019-09-14,19,15,-4,Saturday,Perry Park,Somerville,Yes,19,447.679580232346,1402.19240787144
378,2019-09-14,19,16,-3,Saturday,191 Beacon St,Somerville,Yes,19,17.1250494333522,1087.85384757698
379,2019-09-14,20,19,-1,Saturday,Tremont St at W. Dedham St,Boston,Yes,15,44.8426337382531,332.957682068125
380,2019-09-14,65,67,2,Saturday,Mass Ave at Albany St,Cambridge,Yes,18,10.3377858803866,741.466373782946
381,2019-09-14,56,57,1,Saturday,Inman Square at Springfield St.,Cambridge,Yes,19,81.3056645824775,1038.40431616822
384,2019-09-14,39,32,-7,Saturday,Clarendon St at Newbury St,Boston,Yes,0,82.9457428239513,262.401851027053
385,2019-09-14,7,7,0,Saturday,Albany St at E. Brookline St,Boston,Yes,15,8.55846555075242,456.932104383257
386,2019-09-14,53,50,-3,Saturday,Sennott Park Broadway at Norfolk Street,Cambridge,Yes,19,3.19352493351722,512.287893498338
387,2019-09-14,2,2,0,Saturday,Norman St at Kelvin St,NA,NA,NA,1743.18461199141,941.369654494933
388,2019-09-14,1,1,0,Saturday,Main Street at Carter Street,NA,NA,NA,1713.15280735953,1328.9342457466
389,2019-09-14,3,4,1,Saturday,Everett Square (Broadway at Chelsea St),Everett,Yes,14,2255.72972054063,1699.58704265628
390,2019-09-14,14,8,-6,Saturday,Broadway at Lynde St,Everett,Yes,15,803.394898124216,1073.48440362136
391,2019-09-14,3,7,4,Saturday,Encore,Everett,Yes,15,361.486871370963,405.319252370609
393,2019-09-14,1,0,-1,Saturday,Ferry St at Pleasantview Ave,NA,NA,NA,2911.90328824513,1446.42422212279
394,2019-09-14,2,1,-1,Saturday,Broadway at Maple St,Everett,Yes,14,2671.62977564191,1809.47461450714
396,2019-09-14,5,4,-1,Saturday,Main St at Beacon St,NA,NA,NA,2357.38628315369,1552.84488097423
397,2019-09-14,4,5,1,Saturday,Broadway at Beacham St,Everett,Yes,15,1055.67223809886,1163.66827494555
398,2019-09-14,20,19,-1,Saturday,75 Binney St,Cambridge,Yes,19,12.9894390002185,605.508553710895
399,2019-09-14,8,6,-2,Saturday,Shawmut Ave at Oak St W,Boston,Yes,15,3.18769000987549,123.212921156682
400,2019-09-14,12,8,-4,Saturday,Lansdowne T Stop,Boston,Yes,27,1.45310012618434,206.071605043436
401,2019-09-14,7,2,-5,Saturday,High St at Cypress St,Brookline,Yes,3,334.076134031885,772.994209716401
402,2019-09-14,7,6,-1,Saturday,Washington St at Griggs Rd,Brookline,Yes,0,1152.6131202436,158.929257595592
403,2019-09-14,11,17,6,Saturday,Marion St at Harvard St,Brookline,Yes,0,827.660485372538,263.209456306492
404,2019-09-14,18,17,-1,Saturday,Mass Ave T Station,Boston,Yes,16,8.35276887243947,75.1834021548646
405,2019-09-14,6,5,-1,Saturday,Sydney St at Carson St,Boston,Yes,19,264.515765051333,101.995123159963
406,2019-09-14,4,5,1,Saturday,Somerville City Hall Annex,Somerville,Yes,0,734.986284209863,1674.04289360112
407,2019-09-14,4,5,1,Saturday,Craigie at Summer St,NA,NA,NA,473.875794966142,691.65609869301
408,2019-09-14,13,13,0,Saturday,Edgerly Education Center,Somerville,Yes,15,757.681687796812,899.625300541364
409,2019-09-14,32,27,-5,Saturday,Elm St at White St,Somerville,Yes,0,193.887886976911,223.365846351705
410,2019-09-14,1,3,2,Saturday,Adams St at Lonsdale St,Boston,Yes,0,411.82624989821,723.959786268487
411,2019-09-14,5,3,-2,Saturday,Dorchester Ave at King St,Boston,Yes,0,2.97791994404795,306.253519023142
412,2019-09-14,26,22,-4,Saturday,Washington St at Peters Park,Boston,Yes,0,351.130446089432,100.148156621451
413,2019-09-14,33,35,2,Saturday,Kennedy-Longfellow School 158 Spring St,Cambridge,Yes,19,41.1383120105928,727.005339463953
414,2019-09-14,3,1,-2,Saturday,Discovery Park - 30 Acorn Park Drive,Cambridge,Yes,23,6.85153193727142,524.294629668648
415,2019-09-14,10,14,4,Saturday,Stuart St at Berkeley St,Boston,Yes,19,5.30169522311211,273.775434535676
416,2019-09-14,46,34,-12,Saturday,Blossom St at Charles St,NA,NA,NA,1.41098861949207,305.757292860608
417,2019-09-14,18,25,7,Saturday,Columbus Ave at W. Canton St,Boston,Yes,19,8.37190779351533,332.78257393708
419,2019-09-14,4,5,1,Saturday,Central Square East Boston,Boston,Yes,15,11.1784715392762,717.864578784148
420,2019-09-14,35,28,-7,Saturday,Charles St at Pinckney St,NA,NA,NA,147.801304309863,272.300827678275
421,2019-09-14,2,1,-1,Saturday,Northbourne Rd at Hyde Park Ave,Boston,Yes,0,347.069864934384,1104.69718799101
422,2019-09-14,0,1,1,Saturday,American Legion Hwy at Canterbury St,Boston,Yes,15,10.286873338662,2369.6041184597
424,2019-09-14,5,5,0,Saturday,Jamaica St at South St,Boston,Yes,19,57.2607149939179,599.066717379925
425,2019-09-14,4,3,-1,Saturday,The Dimock Center,Boston,Yes,16,103.997589265364,518.518099260125
426,2019-09-14,26,17,-9,Saturday,Surface Rd at Summer St,Boston,Yes,27,16.2265009035774,112.202478503433
427,2019-09-14,2,0,-2,Saturday,Washington St at Denton Terr,Boston,Yes,0,498.512850102031,2772.98281623036
428,2019-09-14,13,13,0,Saturday,Western Ave at Richardson St,Boston,Yes,0,5.28857088163657,1493.46687972826
430,2019-09-14,0,1,1,Saturday,Washington St at Walsh Playground,Boston,Yes,0,229.96683836938,786.34126440289
431,2019-09-14,1,1,0,Saturday,Washington St at Fuller St,Boston,Yes,0,494.640331133604,696.534011083115
432,2019-09-14,1,1,0,Saturday,Centre St at W. Roxbury Post Office,Boston,Yes,19,295.28213263205,3612.81197064101
436,2019-09-14,3,5,2,Saturday,Maverick St at Massport Path,Boston,Yes,15,1.0068052390759,530.866264004889
437,2019-09-14,31,30,-1,Saturday,Berkshire Street at Cambridge Street,Cambridge,Yes,19,15.8491494321922,1061.81821313892
1,2019-09-15,1,1,0,Sunday,18 Dorrance Warehouse,NA,NA,NA,254.410069996962,326.549989741035
3,2019-09-15,38,38,0,Sunday,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,Boston,Yes,15,37.0009755888405,449.954975677656
4,2019-09-15,43,46,3,Sunday,Tremont St at E Berkeley St,Boston,Yes,19,211.062858399656,334.20710671934
5,2019-09-15,66,72,6,Sunday,Northeastern University - North Parking Lot,Boston,Yes,0,130.301865280628,200.623821481957
6,2019-09-15,76,81,5,Sunday,Cambridge St at Joy St,Boston,Yes,15,127.940755213516,285.83553570552
7,2019-09-15,29,29,0,Sunday,Fan Pier,Boston,Yes,15,4.07043548656815,221.187648443588
8,2019-09-15,53,52,-1,Sunday,Union Square - Brighton Ave at Cambridge St,Boston,Yes,19,27.2493856110788,529.164604000248
9,2019-09-15,107,103,-4,Sunday,Commonwealth Ave at Agganis Way,Boston,Yes,15,8.30497350717378,22.5750205646433
10,2019-09-15,85,90,5,Sunday,B.U. Central - 725 Comm. Ave.,Boston,Yes,11,9.73731554909177,110.147331759678
11,2019-09-15,23,24,1,Sunday,Longwood Ave at Binney St,Boston,Yes,15,13.2240262564396,440.607913190437
12,2019-09-15,94,84,-10,Sunday,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,Boston,Yes,18,12.1051867949528,134.039098310174
13,2019-09-15,29,27,-2,Sunday,Boston Medical Center - E Concord St at Harrison Ave,Boston,Yes,19,205.528835198876,231.107036777373
14,2019-09-15,30,27,-3,Sunday,HMS/HSPH - Avenue Louis Pasteur at Longwood Ave,Boston,Yes,25,50.633071758277,306.706374413058
15,2019-09-15,31,34,3,Sunday,Brighton Mills - 370 Western Ave,Boston,Yes,15,10.6754960246955,1356.15705749185
16,2019-09-15,59,54,-5,Sunday,Back Bay T Stop - Dartmouth St at Stuart St,Boston,Yes,19,17.6192568251956,133.513147502602
17,2019-09-15,46,47,1,Sunday,Soldiers Field Park - 111 Western Ave,Boston,Yes,15,10.485803165791,1085.99658566927
19,2019-09-15,40,34,-6,Sunday,Park Dr at Buswell St,Boston,Yes,15,7.09393506491699,211.906614030851
20,2019-09-15,78,76,-2,Sunday,Aquarium T Stop - 200 Atlantic Ave,Boston,Yes,23,39.5541216989071,60.6526658518969
21,2019-09-15,63,49,-14,Sunday,Prudential Center - 101 Huntington Ave,Boston,Yes,18,32.0227333238324,94.685636818552
22,2019-09-15,79,37,-42,Sunday,South Station - 700 Atlantic Ave,Boston,Yes,47,10.5400491474276,53.8447200541226
23,2019-09-15,50,41,-9,Sunday,Boston City Hall - 28 State St,Boston,Yes,21,33.4960563278972,20.6095897416495
24,2019-09-15,47,35,-12,Sunday,Seaport Square - Seaport Blvd at Northern Ave,Boston,Yes,19,15.4762000515065,231.159308601827
25,2019-09-15,37,35,-2,Sunday,South End Library - Tremont St at W Newton St,Boston,Yes,15,244.15461181728801,375.871366211238
26,2019-09-15,30,32,2,Sunday,Washington St at Waltham St,Boston,Yes,15,134.993439348208,26.0914376033871
27,2019-09-15,52,64,12,Sunday,Roxbury Crossing T Stop - Columbus Ave at Tremont St,Boston,Yes,23,7.21485424669012,77.1986180541441
29,2019-09-15,15,14,-1,Sunday,Innovation Lab - 125 Western Ave at Batten Way,Boston,Yes,19,10.5346377044995,1235.11443735503
30,2019-09-15,26,34,8,Sunday,Brigham Circle - Francis St at Huntington Ave,Boston,Yes,15,8.34342898881258,29.95379554947
31,2019-09-15,22,16,-6,Sunday,Seaport Hotel - Congress St at Seaport Ln,Boston,Yes,19,113.84016326286,94.1499095566576
33,2019-09-15,82,63,-19,Sunday,Kenmore Square,Boston,Yes,27,1.35781104491186,124.895279820423
35,2019-09-15,35,41,6,Sunday,Arch St at Franklin St,Boston,Yes,0,21.2242897274061,188.400903687114
36,2019-09-15,72,55,-17,Sunday,Copley Square - Dartmouth St at Boylston St,Boston,Yes,33,7.8050387291808,48.1215484432905
37,2019-09-15,10,8,-2,Sunday,New Balance - 20 Guest St,Boston,Yes,15,123.291945197309,1105.17320766162
39,2019-09-15,51,48,-3,Sunday,Washington St at Rutland St,Boston,Yes,27,324.187430538133,30.1668172907283
40,2019-09-15,77,82,5,Sunday,Lewis Wharf at Atlantic Ave,Boston,Yes,19,16.4825529845093,491.473296161778
41,2019-09-15,55,43,-12,Sunday,Packard's Corner - Commonwealth Ave at Brighton Ave,Boston,Yes,27,8.02762869332691,126.461589375364
42,2019-09-15,72,78,6,Sunday,Boylston St at Arlington St,NA,NA,NA,20.9648730848941,52.2197789950697
43,2019-09-15,57,54,-3,Sunday,Rowes Wharf at Atlantic Ave,Boston,Yes,15,8.7056706765837,282.770575303433
44,2019-09-15,35,34,-1,Sunday,Congress St at Boston City Hall,Boston,Yes,23,173.464036931743,181.420120525163
46,2019-09-15,81,82,1,Sunday,Christian Science Plaza - Massachusetts Ave at Westland Ave,Boston,Yes,19,12.7111170225871,127.771388780441
47,2019-09-15,68,73,5,Sunday,Cross St at Hanover St,Boston,Yes,19,10.1467687642953,151.744505186652
48,2019-09-15,15,14,-1,Sunday,Post Office Square,Boston,Yes,0,3.01103166981185,363.997089623799
49,2019-09-15,31,19,-12,Sunday,Stuart St at Charles St,Boston,Yes,18,9.45423135734839,250.411369824645
50,2019-09-15,44,51,7,Sunday,Boylston St at Berkeley St,Boston,Yes,15,93.065772842288,202.0968466778
51,2019-09-15,19,20,1,Sunday,Washington St at Lenox St,Boston,Yes,15,226.062007195031,18.9484532362003
52,2019-09-15,173,164,-9,Sunday,Newbury St at Hereford St,Boston,Yes,0,25.7553354292006,138.661930409674
53,2019-09-15,165,178,13,Sunday,Beacon St at Massachusetts Ave,Boston,Yes,0,5.76054832521979,377.007635304831
54,2019-09-15,73,74,1,Sunday,Tremont St at West St,Boston,Yes,15,151.726159056425,160.648476929942
55,2019-09-15,118,111,-7,Sunday,Boylston St at Massachusetts Ave,Boston,Yes,15,4.90545178384023,102.025335874774
56,2019-09-15,11,10,-1,Sunday,Dudley Square - Bolling Building,Boston,Yes,18,46.1102972209678,19.5957690330284
57,2019-09-15,52,56,4,Sunday,Columbus Ave at Massachusetts Ave,NA,NA,NA,11.8907977026337,233.372025127537
58,2019-09-15,128,132,4,Sunday,Mugar Way at Beacon St,Boston,Yes,19,5.39468228965765,446.235768282152
59,2019-09-15,39,42,3,Sunday,Chinatown Gate Plaza,Boston,Yes,19,11.1389501052616,273.662832281318
60,2019-09-15,147,138,-9,Sunday,Charles Circle - Charles St at Cambridge St,Boston,Yes,19,81.1598880996801,110.569547320642
61,2019-09-15,111,111,0,Sunday,Boylston St at Fairfield St,Boston,Yes,19,187.930644005315,346.562796502215
63,2019-09-15,3,4,1,Sunday,Dorchester Ave at Gillette Park,Boston,Yes,15,139.338157954237,162.929454964503
64,2019-09-15,22,30,8,Sunday,Congress St at Sleeper St,Boston,Yes,0,54.1516582624807,250.972242538126
65,2019-09-15,4,3,-1,Sunday,Boston Convention and Exhibition Center - Summer St at West Side Dr,Boston,Yes,23,217.294805549097,233.962194075209
66,2019-09-15,36,29,-7,Sunday,Commonwealth Ave at Griggs St,Boston,Yes,15,3.34793080944493,140.205785334272
67,2019-09-15,300,301,1,Sunday,MIT at Mass Ave / Amherst St,Cambridge,Yes,27,11.8243855418109,750.2735282197
68,2019-09-15,213,210,-3,Sunday,Central Square at Mass Ave / Essex St,Cambridge,Yes,19,3.60028776897071,72.5037392505895
69,2019-09-15,60,70,10,Sunday,Coolidge Corner - Beacon St at Centre St,Brookline,Yes,19,963.616443649439,179.133172058129
70,2019-09-15,103,92,-11,Sunday,Harvard Kennedy School at Bennett St / Eliot St,Cambridge,Yes,23,6.25439249109967,317.101985713578
71,2019-09-15,42,47,5,Sunday,Conway Park - Somerville Avenue,Somerville,Yes,23,370.17632115474,1094.62006664846
72,2019-09-15,15,17,2,Sunday,One Broadway / Kendall Sq at Main St / 3rd St,Cambridge,Yes,23,1.36350556503259,254.514568306699
73,2019-09-15,93,88,-5,Sunday,Harvard Square at Brattle St / Eliot St,Cambridge,Yes,15,5.11706342881881,185.616425558099
74,2019-09-15,178,205,27,Sunday,Harvard Square at Mass Ave/ Dunster,Cambridge,Yes,19,11.0883410160356,88.7427148471599
75,2019-09-15,62,75,13,Sunday,Lafayette Square at Mass Ave / Main St / Columbia St,Cambridge,Yes,15,5.86815359041176,346.258279145221
76,2019-09-15,102,98,-4,Sunday,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,Cambridge,Yes,17,3.96900599727314,175.827939122135
77,2019-09-15,21,21,0,Sunday,Somerville City Hall,Somerville,Yes,19,944.434731941222,1736.50188334113
78,2019-09-15,62,57,-5,Sunday,Union Square - Somerville,Somerville,Yes,19,598.111936150521,1492.66599363351
79,2019-09-15,47,51,4,Sunday,Beacon St at Washington / Kirkland,NA,NA,NA,318.054880955106,1194.38115965234
80,2019-09-15,82,84,2,Sunday,MIT Stata Center at Vassar St / Main St,Cambridge,Yes,35,13.2539908102315,410.175295077828
81,2019-09-15,81,77,-4,Sunday,Chinatown T Stop,Boston,Yes,19,1.34214394410361,9.15783360908885
82,2019-09-15,8,9,1,Sunday,Beacon St at Tappan St,Brookline,Yes,15,608.060035285816,50.1846240518361
84,2019-09-15,70,70,0,Sunday,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,Cambridge,Yes,15,106.143209753186,440.92835749835
85,2019-09-15,28,36,8,Sunday,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,Boston,Yes,19,151.058956231039,1292.34552740562
86,2019-09-15,43,41,-2,Sunday,Brookline Village - Station Street at MBTA,Brookline,Yes,19,244.235953164293,60.0441349533904
87,2019-09-15,51,57,6,Sunday,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,Cambridge,Yes,15,73.8983930177624,865.742062115121
89,2019-09-15,52,43,-9,Sunday,Harvard Law School at Mass Ave / Jarvis St,Cambridge,Yes,19,7.12346397467081,559.937047716766
90,2019-09-15,43,54,11,Sunday,Lechmere Station at Cambridge St / First St,Cambridge,Yes,19,10.7497150922887,58.2873427496996
91,2019-09-15,68,55,-13,Sunday,One Kendall Square at Hampshire St / Portland St,Cambridge,Yes,19,4.22833944253388,623.809716301091
92,2019-09-15,4,8,4,Sunday,University of Massachusetts Boston - Campus Center,Boston,Yes,19,3.53587043537302,1423.27237427312
93,2019-09-15,13,15,2,Sunday,JFK/UMass T Stop,Boston,Yes,15,183.677132586286,102.734185956114
