id,Name,Number,District,Public,Total.docks,geometry,bikelanedist,tstopdist
24,Seaport Square - Seaport Blvd at Northern Ave,B32007,Boston,Yes,19,"c(237540.217614576, 900209.683401528)",15.4762000515065,231.159308601827
218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,C32034,Boston,Yes,15,"c(237430.436625906, 900220.657341917)",17.3504936529585,132.613244515069
19,Park Dr at Buswell St,A32008,Boston,Yes,15,"c(232521.562358021, 899713.59302792)",7.09393506491699,211.906614030851
349,Washington St at Talbot Ave,C32038,Boston,Yes,17,"c(235313.121694761, 893405.885008654)",11.8970472367774,581.329069507293
273,Forest Hills,E32010,Boston,Yes,40,"c(231807.55664107, 894565.458960555)",30.4824501860262,17.5123038120151
54,Tremont St at West St,D32014,Boston,Yes,15,"c(235973.886967271, 900589.938000069)",151.726159056425,160.648476929942
10,B.U. Central - 725 Comm. Ave.,A32003,Boston,Yes,11,"c(232274.574711126, 900064.015260268)",9.73731554909177,110.147331759678
356,Charlestown Navy Yard,D32039,Boston,Yes,23,"c(236666.025630239, 902720.172272548)",38.4822961404071,1084.67832956789
94,Main St at Austin St,D32020,Boston,Yes,11,"c(235858.388317432, 902880.227540174)",4.5920083896937,508.10620350551
157,Seaport Blvd at Sleeper St,C32036,Boston,Yes,15,"c(237225.091421975, 900396.413082499)",9.0675342624408,137.728301101966
98,Warren St at Chelsea St,D32021,Boston,Yes,23,"c(236215.996166709, 902464.96195759)",20.1134976027131,745.121518460561
74,Harvard Square at Mass Ave/ Dunster,M32018,Cambridge,Yes,19,"c(231414.589872618, 902599.581930335)",11.0883410160356,88.7427148471599
338,Commonwealth Ave at Kelton St,D32034,Boston,Yes,15,"c(229664.29515443, 899825.095335245)",5.75576462190637,36.8101824696575
221,Verizon Innovation Hub 10 Ware Street,M32050,Cambridge,Yes,19,"c(231870.055583702, 902517.286168988)",129.485408419134,510.761144958413
52,Newbury St at Hereford St,B32000,Boston,Yes,0,"c(234114.86693326, 899885.0973608)",25.7553354292006,138.661930409674
122,Burlington Ave at Brookline Ave,B32020,Boston,Yes,0,"c(232901.941463475, 899547.85839872)",41.7103651356216,328.468644072549
110,Harvard University Gund Hall at Quincy St / Kirkland St,M32021,Cambridge,Yes,15,"c(231788.105123223, 902945.715873071)",31.1867600869416,478.698726510571
104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,M32024,Cambridge,Yes,19,"c(230873.507630904, 903376.841509684)",5.52107616372907,862.532915390925
5,Northeastern University - North Parking Lot,B32012,Boston,Yes,0,"c(233770.439408555, 899116.664566327)",130.301865280628,200.623821481957
370,Dartmouth St at Newbury St,D32045,Boston,Yes,19,"c(234783.151462636, 900137.681268257)",3.89518790042118,117.685615333559
150,State Street at Channel Center,C32024,Boston,Yes,19,"c(236865.018206517, 899390.248355688)",50.0745399819683,413.714361774161
95,Cambridge St - at Columbia St / Webster Ave,M32007,Cambridge,Yes,15,"c(233402.457346334, 902575.540029986)",3.56400099781194,1138.57468946862
177,University Park,M32040,Cambridge,Yes,19,"c(232945.294327572, 901426.92007549)",9.91539243974549,438.561420446877
271,Ashmont T Stop,C32062,Boston,Yes,15,"c(235948.054124352, 892893.86156264)",9.44924169307543,209.46283872209
81,Chinatown T Stop,D32019,Boston,Yes,19,"c(236030.466137872, 900304.757223919)",1.34214394410361,9.15783360908885
176,Lesley University,M32039,Cambridge,Yes,15,"c(231371.679991301, 904096.729027502)",14.1708244465676,174.841441884053
42,Boylston St at Arlington St,NA,NA,NA,NA,"c(235387.38647154, 900262.142690495)",20.9648730848941,52.2197789950697
363,Harrison Ave at Mullins Way,C32057,Boston,Yes,19,"c(235938.873060553, 899505.262459213)",195.896282770391,98.1122522151333
47,Cross St at Hanover St,D32010,Boston,Yes,19,"c(236569.204231004, 901462.975651667)",10.1467687642953,151.744505186652
33,Kenmore Square,B32010,Boston,Yes,27,"c(233204.014952775, 899879.513018729)",1.35781104491186,124.895279820423
412,Washington St at Peters Park,C32067,Boston,Yes,0,"c(235689.03916629, 899261.538733637)",351.130446089432,100.148156621451
4,Tremont St at E Berkeley St,C32000,Boston,Yes,19,"c(235462.870893353, 899522.436307437)",211.062858399656,334.20710671934
89,Harvard Law School at Mass Ave / Jarvis St,M32020,Cambridge,Yes,19,"c(231299.241784477, 903236.98961431)",7.12346397467081,559.937047716766
139,Dana Park,M32030,Cambridge,Yes,19,"c(232283.557310729, 901327.504761849)",212.782233357752,537.776600360112
190,Nashua Street at Red Auerbach Way,A32025,Boston,Yes,37,"c(235892.436531759, 901777.392062884)",50.1928742390002,310.366399542476
108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,M32023,Cambridge,Yes,17,"c(231553.423831955, 903119.717258162)",42.7873956817445,466.306110050468
72,One Broadway / Kendall Sq at Main St / 3rd St,M32003,Cambridge,Yes,23,"c(234341.791532139, 901388.508601658)",1.36350556503259,254.514568306699
27,Roxbury Crossing T Stop - Columbus Ave at Tremont St,C32001,Boston,Yes,23,"c(233364.69119925, 897933.97350639)",7.21485424669012,77.1986180541441
84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,M32019,Cambridge,Yes,15,"c(234886.046323657, 901917.613337882)",106.143209753186,440.92835749835
404,Mass Ave T Station,C32063,Boston,Yes,16,"c(234331.803098903, 899068.528137731)",8.35276887243947,75.1834021548646
100,Davis Square,S32006,Somerville,Yes,25,"c(231036.858000607, 905230.574227647)",1.12036122033517,69.3686860692451
138,Newmarket Square T Stop - Massachusetts Ave at Newmarket Square,C32022,Boston,Yes,15,"c(235730.395381592, 897436.309583629)",786.986353076926,876.411617960671
75,Lafayette Square at Mass Ave / Main St / Columbia St,M32009,Cambridge,Yes,15,"c(232902.668449684, 901517.460213994)",5.86815359041176,346.258279145221
183,Alewife MBTA at Steel Place,M32046,Cambridge,Yes,18,"c(229425.290685004, 905070.28772777)",14.5139106459273,73.4522567379988
361,Deerfield St at Commonwealth Ave,B32037,Boston,Yes,19,"c(233181.231563352, 899939.139636535)",26.6835652094999,145.748587813583
15,Brighton Mills - 370 Western Ave,A32005,Boston,Yes,15,"c(229840.173648864, 901290.62972013)",10.6754960246955,1356.15705749185
400,Lansdowne T Stop,B32058,Boston,Yes,27,"c(232944.436652637, 899727.084858481)",1.45310012618434,206.071605043436
53,Beacon St at Massachusetts Ave,B32016,Boston,Yes,0,"c(233795.959164183, 900117.909224248)",5.76054832521979,377.007635304831
36,Copley Square - Dartmouth St at Boylston St,D32005,Boston,Yes,33,"c(234819.645564875, 900023.100538946)",7.8050387291808,48.1215484432905
57,Columbus Ave at Massachusetts Ave,NA,NA,NA,NA,"c(234495.491149511, 898978.963245108)",11.8907977026337,233.372025127537
227,Silber Way,D32032,Boston,Yes,0,"c(232909.713293265, 899965.87956624)",13.9533522343375,54.1581138031581
333,699 Mt Auburn St,M32054,Cambridge,Yes,25,"c(228931.656750965, 902781.566027919)",3.36424010481161,2408.667000466
78,Union Square - Somerville,S32002,Somerville,Yes,19,"c(233440.282083103, 903318.734438888)",598.111936150521,1492.66599363351
179,MIT Vassar St,M32042,Cambridge,Yes,25,"c(232628.996728276, 900642.724719447)",8.08250042179109,654.350167709738
345,Park Plaza at Charles St S.,D32042,Boston,Yes,19,"c(235607.944678313, 900238.074935549)",80.1794567475402,261.935558342673
14,HMS/HSPH - Avenue Louis Pasteur at Longwood Ave,B32003,Boston,Yes,25,"c(232727.673553667, 898623.377885877)",50.633071758277,306.706374413058
44,Congress St at Boston City Hall,D32009,Boston,Yes,23,"c(236450.692108349, 901196.521280499)",173.464036931743,181.420120525163
21,Prudential Center - 101 Huntington Ave,C32007,Boston,Yes,18,"c(234552.440614463, 899643.201579697)",32.0227333238324,94.685636818552
185,Third at Binney,M32048,Cambridge,Yes,15,"c(234368.001197132, 901744.42852441)",13.1143330698343,438.871621173127
369,Boston Public Market,D32044,Boston,Yes,15,"c(236461.726022181, 901433.263921571)",11.3436454602631,40.2770956315125
119,South Boston Library - 646 E Broadway,C32017,Boston,Yes,15,"c(238010.298805875, 898463.738845347)",274.616200339137,1040.22477741805
178,MIT Pacific St at Purrington St,M32041,Cambridge,Yes,19,"c(232845.254859412, 901084.932363747)",20.3792742012431,684.184960207748
64,Congress St at Sleeper St,C32010,Boston,Yes,0,"c(237133.552542996, 900154.489819325)",54.1516582624807,250.972242538126
51,Washington St at Lenox St,C32005,Boston,Yes,15,"c(234692.181571934, 898375.266885095)",226.062007195031,18.9484532362003
420,Charles St at Pinckney St,NA,NA,NA,NA,"c(235358.245487597, 901002.945707268)",147.801304309863,272.300827678275
143,EF - North Point Park,M32034,Cambridge,Yes,23,"c(235421.056747799, 902242.861916159)",1.87978232560206,393.795241003138
113,Andrew T Stop - Dorchester Ave at Dexter St,C32012,Boston,Yes,0,"c(236509.615072412, 897870.699543644)",4.70427118532579,40.1654647424507
40,Lewis Wharf at Atlantic Ave,D32006,Boston,Yes,19,"c(236996.109203541, 901582.953613684)",16.4825529845093,491.473296161778
415,Stuart St at Berkeley St,D32049,Boston,Yes,19,"c(235229.455488672, 899982.461133851)",5.30169522311211,273.775434535676
